link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/algar-cadiz/,21,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/picaduenas/picaduenas/,57,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/madre-de-dios-vallesequillo/,188,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/la-plata/la-plata/,99,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/jerez-sur/,326,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/jerez-norte-montealto-pozoalbero/,426,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/el-rocio-la-milagrosa/el-rocio-la-milagrosa/,140,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/el-retiro-parque-atlantico-ronda-este/,300,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/chapin-campus-universitario-navinco/chapin-campus-universitario-navinco/,199,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/centro/centro/,351,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/avenida-divina-pastora-plaza-de-toros/,218,2019-03-28,cadiz
http://idealista.com/venta-viviendas/jerez-de-la-frontera/avda-caballero-bonald-san-jose-obrero-guadalcacin/avda-caballero-bonald-san-jose-obrero-guadalcacin/,79,2019-03-28,cadiz
http://idealista.com/venta-viviendas/la-linea-de-la-concepcion-cadiz/,366,2019-03-28,cadiz
http://idealista.com/venta-viviendas/la-alcaidesa-cadiz/,363,2019-03-28,cadiz
http://idealista.com/venta-viviendas/cadiz/campo-de-gibraltar/area-de-tarifa/,226,2019-03-28,cadiz
http://idealista.com/venta-viviendas/sotogrande-cadiz/,1101,2019-03-28,cadiz
http://idealista.com/venta-viviendas/cadiz/campo-de-gibraltar/area-de-los-barrios-jimena-de-la-frontera/,401,2019-03-28,cadiz
http://idealista.com/venta-viviendas/algeciras-cadiz/,1467,2019-03-28,cadiz
http://idealista.com/venta-viviendas/cadiz-cadiz/,1425,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/vistahermosa-fuentebravia/,710,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/valdelagrana/valdelagrana/,220,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/el-juncal-vallealto/el-juncal-vallealto/,251,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/ctra-sanlucar-zona-cuatro-pinos/,305,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/crevillet-pinar-alto/,244,2019-03-28,cadiz
http://idealista.com/venta-viviendas/el-puerto-de-santa-maria/centro/,457,2019-03-28,cadiz
http://idealista.com/venta-viviendas/san-fernando-cadiz/,967,2019-03-28,cadiz
http://idealista.com/venta-viviendas/puerto-real-cadiz/,363,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/sancti-petri/,55,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/pinar-de-los-franceses-marquesado/,169,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/pelagatos-pago-del-humo/,129,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/nucleo-urbano/,529,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/las-lagunas-campano/,215,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/la-barrosa/,298,2019-03-28,cadiz
http://idealista.com/venta-viviendas/chiclana-de-la-frontera/la-banda-campo-de-futbol/,278,2019-03-28,cadiz
http://idealista.com/venta-viviendas/cantabria/saja-nansa/area-de-saja-nansa/,149,2019-03-28,cantabria
http://idealista.com/venta-viviendas/voto-cantabria/,303,2019-03-28,cantabria
http://idealista.com/venta-viviendas/santona-cantabria/,200,2019-03-28,cantabria
http://idealista.com/venta-viviendas/ribamontan-al-monte-cantabria/,100,2019-03-28,cantabria
http://idealista.com/venta-viviendas/noja-cantabria/,553,2019-03-28,cantabria
http://idealista.com/venta-viviendas/meruelo-cantabria/,203,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/marina-de-cudeyo/,188,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/lierganes-riotuerto-miera/,150,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/hazas-de-cesto-solozano/,191,2019-03-28,cantabria
http://idealista.com/venta-viviendas/barcena-de-cicero-cantabria/,428,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/argonos-escalante/,122,2019-03-28,cantabria
http://idealista.com/venta-viviendas/ribamontan-al-mar-cantabria/,279,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/area-de-medio-cudeyo/,216,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/area-de-entrambasaguas/,166,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/area-de-bareyo/,197,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/trasmiera/area-de-arnuero-isla/,181,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/pas/,1030,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/liebana/area-de-cantabria/,163,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/costa-occidental/,928,2019-03-28,cantabria
http://idealista.com/venta-viviendas/liendo-cantabria/,91,2019-03-28,cantabria
http://idealista.com/venta-viviendas/laredo-cantabria/,1098,2019-03-28,cantabria
http://idealista.com/venta-viviendas/colindres-cantabria/,137,2019-03-28,cantabria
http://idealista.com/venta-viviendas/castro-urdiales-cantabria/,1690,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/campoo/,509,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/besaya/,1930,2019-03-28,cantabria
http://idealista.com/venta-viviendas/cantabria/ason-aguera/,1021,2019-03-28,cantabria
http://idealista.com/venta-viviendas/villarrealvila-real-castellon/,875,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/zona-playa-morro-de-gos/,308,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/zona-playa-de-la-concha/,195,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/zona-centro/,341,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/torre-bellver-la-renega-les-platgete-s/,106,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/marina-d-or/,942,2019-03-28,castellon
http://idealista.com/venta-viviendas/oropesa-del-mar/el-balco-jaume-i/,125,2019-03-28,castellon
http://idealista.com/venta-viviendas/burriana-castellon/,872,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-baixa/area-de-uixo/,314,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-baixa/area-de-onda/,652,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-baixa/area-de-nules/,373,2019-03-28,castellon
http://idealista.com/venta-viviendas/moncofar-castellon/,609,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-baixa/area-de-chilches-la-llosa/,235,2019-03-28,castellon
http://idealista.com/venta-viviendas/almenara-castellon/,313,2019-03-28,castellon
http://idealista.com/venta-viviendas/benicasimbenicassim-castellon/,1068,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/sur/,804,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/parque-sensal/,150,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/oeste/,523,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/norte/,645,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/este/,659,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon-de-la-plana-castello-de-la-plana/centro/,1006,2019-03-28,castellon
http://idealista.com/venta-viviendas/el-grau-de-castello-castellon/,491,2019-03-28,castellon
http://idealista.com/venta-viviendas/torreblanca-castellon/,215,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-alta/area-de-cabanes/,100,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-alta/area-de-borriol/,566,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/plana-alta/area-de-benlloch/,67,2019-03-28,castellon
http://idealista.com/venta-viviendas/almazoraalmassora-castellon/,852,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/l-alcalaten/,291,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/alto-palancia/,605,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/alto-mijares/alto-mijares/,119,2019-03-28,castellon
http://idealista.com/venta-viviendas/castellon/alt-maestrat/alt-maestrat/,114,2019-03-28,castellon
http://idealista.com/venta-viviendas/cerdanya-francesa/,347,2019-03-28,cerdanya francesa
http://idealista.com/venta-viviendas/ceuta-ceuta/,270,2019-03-28,ceuta
http://idealista.com/venta-viviendas/ciudad-real/sierra-morena/area-de-sierra-morena/,201,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/montiel/area-de-montiel/,191,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/los-montes/area-de-los-montes/,393,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/valdepenas-ciudad-real/,675,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/puertollano-ciudad-real/,1150,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/miguelturra-ciudad-real/,496,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/calatrava/area-de-poblete/,196,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/santa-maria-pio-xii/,196,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/puerta-de-toledo-atalaya/,144,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/plaza-de-toros/,312,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/nuevo-parque/,87,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/nuevo-hospital/,134,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/los-rosales/,87,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/larache/,259,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-moreria/,173,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-guija/,108,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/el-torreon-los-angeles-el-pilar/,310,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/el-perchel/,356,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/ciudad-jardin/,84,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/centro-plaza-mayor/,269,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/calatrava/area-de-carrion/,293,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/calatrava/area-de-argamasilla/,181,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/calatrava/area-de-almagro/,467,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-mancha/campo-de-criptana-pedro-munoz/,198,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-mancha/argamasilla-ruidera/,165,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-mancha/area-de-manzanares/,339,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-mancha/area-de-daimiel/,387,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/la-mancha/area-de-alcazar-de-san-juan/,601,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/ciudad-real/alcudia/area-de-alcudia/,279,2019-03-28,ciudad real
http://idealista.com/venta-viviendas/cordoba/vega-del-guadalquivir/,998,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/valle-de-los-pedroches/valle-de-los-pedroches/,304,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/la-subbetica/,1261,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/campina-sur-campina-este/,1069,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/zoco-poniente-vistalegre/,447,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/sector-sur-santa-cruz/sector-sur-santa-cruz/,449,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/santa-rosa-valdeolleros/,1336,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/norena-figueroa/,1283,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/levante-lepanto-fatima/,1130,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/fuensanta-zona-arcangel/,477,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/el-higueron/el-higueron/,241,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/ciudad-jardin/ciudad-jardin/,569,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/campo-de-la-verdad/campo-de-la-verdad/,230,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/san-cayetano/,221,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/juderia-san-basilio/,251,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/el-vial-ronda-de-tejares/,404,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/centro/,524,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/casco-historico-ollerias-marrubial/,515,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/casco-historico-corredera-ribera/,640,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/brillante-trassierra-naranjo/,758,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/alto-guadiato/alto-guadiato/,369,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/alto-guadalquivir/area-del-alto-guadalquivir/,366,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cuenca/la-alcarria/area-de-la-alcarria/,225,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-media/,1015,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-baja/area-de-serrania-baja/,117,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-alta/area-de-serrania-alta/,87,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/manchuela/area-de-manchuela/,289,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/mancha-baja/area-de-mancha-baja/,395,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/mancha-alta/,1043,2019-03-28,cuenca
http://idealista.com/venta-viviendas/girona/ripolles/,566,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/torroella-ventallo/,99,2019-03-28,girona
http://idealista.com/venta-viviendas/sant-pere-pescador-girona/,58,2019-03-28,girona
http://idealista.com/venta-viviendas/roses-girona/,1974,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/portbou-colera/,70,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/llado-navata/,135,2019-03-28,girona
http://idealista.com/venta-viviendas/l-escala-girona/,755,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/el-port-de-la-selva/,114,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-vilafant/,274,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-peralada-cabanes/,445,2019-03-28,girona
http://idealista.com/venta-viviendas/llanca-girona/,585,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-l-albera/,219,2019-03-28,girona
http://idealista.com/venta-viviendas/figueres-girona/,628,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-castello-d-empuries/,1247,2019-03-28,girona
http://idealista.com/venta-viviendas/cadaques-girona/,56,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-boadella/,151,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/pla-de-l-estany/,309,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-garrotxa/,620,2019-03-28,girona
http://idealista.com/venta-viviendas/vidreres-girona/,482,2019-03-28,girona
http://idealista.com/venta-viviendas/tossa-de-mar-girona/,437,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/sils-riudarenes/,438,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/sierra-de-las-guillerias/,190,2019-03-28,girona
http://idealista.com/venta-viviendas/santa-coloma-de-farners-girona/,184,2019-03-28,girona
http://idealista.com/venta-viviendas/macanet-de-la-selva-girona/,513,2019-03-28,girona
http://idealista.com/venta-viviendas/caldes-de-malavella-girona/,367,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/urbanitzacions/,450,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/roca-grossa/,204,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/fenals/,565,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/el-moli-el-rieral/,91,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/comtat-de-jaruco-puigventos/,65,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/casc-antic/,417,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/canyelles-montgoda/,305,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/can-sabata-mas-baell/,94,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/barri-dels-pescadors/,55,2019-03-28,girona
http://idealista.com/venta-viviendas/blanes-girona/,1253,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-sant-feliu-hostalric-massanes/,130,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-riells-breda/,292,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-angles-vilobi-d-onyar/,265,2019-03-28,girona
http://idealista.com/venta-viviendas/arbucies-girona/,215,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-cerdanya/,654,2019-03-28,girona
http://idealista.com/venta-viviendas/salt-girona/,412,2019-03-28,girona
http://idealista.com/venta-viviendas/santa-cristina-d-aro-girona/,721,2019-03-28,girona
http://idealista.com/venta-viviendas/sant-feliu-de-guixols-girona/,1366,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/pals/,425,2019-03-28,girona
http://idealista.com/venta-viviendas/palamos-girona/,563,2019-03-28,girona
http://idealista.com/venta-viviendas/palafrugell-girona/,835,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/mont-ras-vall-llobrega/,125,2019-03-28,girona
http://idealista.com/venta-viviendas/castell-platja-d-aro-girona/,1917,2019-03-28,girona
http://idealista.com/venta-viviendas/calonge-girona/,1350,2019-03-28,girona
http://idealista.com/venta-viviendas/begur-girona/,656,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/area-de-verges-corca/,323,2019-03-28,girona
http://idealista.com/venta-viviendas/torroella-de-montgri-girona/,608,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/area-de-la-bisbal-d-emporda/,325,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-sant-gregori/,103,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-quart/,162,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-llagostera/,427,2019-03-28,girona
http://idealista.com/venta-viviendas/girona-girona/,1100,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-celra/,340,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-bescano/,144,2019-03-28,girona
http://idealista.com/venta-viviendas/granada/alpujarra-granadina/alpujarra-granadina/,457,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/valle-de-lecrin/valle-de-lecrin/,594,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/poniente-granadino/,812,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/los-montes/los-montes/,171,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-huescar/area-de-huescar/,145,2019-03-28,granada
http://idealista.com/venta-viviendas/velez-de-benaudalla-granada/,112,2019-03-28,granada
http://idealista.com/venta-viviendas/salobrena-granada/,556,2019-03-28,granada
http://idealista.com/venta-viviendas/motril-granada/,1414,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-molvizar/,200,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-castell-de-ferro/,176,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-albunol/,192,2019-03-28,granada
http://idealista.com/venta-viviendas/almunecar-granada/,1351,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-guadix/area-de-guadix/,488,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-baza/area-de-baza/,399,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/vegas-del-genil/,515,2019-03-28,granada
http://idealista.com/venta-viviendas/sierra-nevada-granada/,371,2019-03-28,granada
http://idealista.com/venta-viviendas/santa-fe-granada/,328,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/pulianas-jun/,167,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/pinos-puente/,139,2019-03-28,granada
http://idealista.com/venta-viviendas/monachil-granada/,499,2019-03-28,granada
http://idealista.com/venta-viviendas/maracena-granada/,301,2019-03-28,granada
http://idealista.com/venta-viviendas/las-gabias-granada/,817,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/lachar-cijuela/,396,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/gojar-dilar/,309,2019-03-28,granada
http://idealista.com/venta-viviendas/armilla-granada/,571,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/zaidin/,555,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/san-francisco-javier/,85,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/ronda-arabial/,386,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/realejo/,340,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/poligcartuja-barriada-la-paz/,280,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/los-pajaritos-plaza-de-toros/,329,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/la-chana/,278,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/figares/,435,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/ctra-sierra-acceso-nuevo-alhambra/,146,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/cervantes-palacio-de-deportes/,244,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/centro/,620,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/campus-de-la-salud/,57,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/bola-de-oro/,274,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/barrio-de-los-periodistas/,206,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/almanjayar/,145,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/albaicin/,306,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/fuente-vaqueros-chauchina/,164,2019-03-28,granada
http://idealista.com/venta-viviendas/churriana-de-la-vega-granada/,379,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/cenes-de-la-vega-pinos-genil/,294,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/calicasas-peligros/,190,2019-03-28,granada
http://idealista.com/venta-viviendas/otura-granada/,341,2019-03-28,granada
http://idealista.com/venta-viviendas/ogijares-granada/,495,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/area-de-guejar-sierra/,143,2019-03-28,granada
http://idealista.com/venta-viviendas/atarfe-granada/,898,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/area-de-alfacar/,341,2019-03-28,granada
http://idealista.com/venta-viviendas/alhendin-granada/,244,2019-03-28,granada
http://idealista.com/venta-viviendas/albolote-granada/,456,2019-03-28,granada
http://idealista.com/venta-viviendas/guadalajara/alcarria-alta/alcarria-alta/,437,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/sierra/,503,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/molina-de-aragon/molina-de-aragon/,137,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/alcarria-baja/alcarria-baja/,259,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/yebes-horche/,351,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/vega-del-henares/,314,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/torija-armuna-de-tajuna/,189,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/pastrana-yebra/,473,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/hontoba-loranca-de-tajuna/,277,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara-guadalajara/,1220,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/cabanillas-marchamalo/,440,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/azuqueca-de-henares-guadalajara/,353,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-del-casar/,439,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-uceda/,228,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-torrejon-del-rey/,308,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-pioz/,290,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-alovera-chiloeches/,442,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guipuzcoa/urola-kosta/,354,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/tolosaldea/area-de-tolosaldea/,492,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/goierri/,762,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/bajo-deba/,660,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/renteria-errenteria-guipuzcoa/,358,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/donostialdea/area-de-pasaia/,380,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/parte-vieja/,106,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/miramon-zorroaga/,56,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/loiola-martutene/,62,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/intxaurrondo/,118,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/igeldo/,28,2019-03-28,guipuzcoa
