link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/denia/el-puerto/,226,2019-03-28,alicante
http://idealista.com/venta-viviendas/denia/el-montgo/,696,2019-03-28,alicante
http://idealista.com/venta-viviendas/denia/devesses-monte-pego/,336,2019-03-28,alicante
http://idealista.com/venta-viviendas/denia/centro-urbano/,525,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/partida-tosal-zona-dels-castellans/,144,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/partida-comunes-adsubia/,273,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/montgo-ermita/,145,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/montanar-el-arenal/,535,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/la-granadella-costa-nova/,182,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/centro-ciudad/,473,2019-03-28,alicante
http://idealista.com/venta-viviendas/javeaxabia/cap-marti-pinomar/,545,2019-03-28,alicante
http://idealista.com/venta-viviendas/la-nucia-alicante/,1415,2019-03-28,alicante
http://idealista.com/venta-viviendas/cala-de-villajoyosa-alicante/,634,2019-03-28,alicante
http://idealista.com/venta-viviendas/la-villajoyosa-vila-joiosa-alicante/,747,2019-03-28,alicante
http://idealista.com/venta-viviendas/finestrat-alicante/,1250,2019-03-28,alicante
http://idealista.com/venta-viviendas/el-verger-alicante/,351,2019-03-28,alicante
http://idealista.com/venta-viviendas/alicante/marina-baixa/area-de-callosa-d-en-sarria/,390,2019-03-28,alicante
http://idealista.com/venta-viviendas/alfaz-del-pi-alicante/,1235,2019-03-28,alicante
http://idealista.com/venta-viviendas/altea-alicante/,1706,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/rincon-de-loix/,1231,2019-03-28,alicante
http://idealista.com/venta-viviendas/elda-alicante/,700,2019-03-28,alicante
http://idealista.com/venta-viviendas/aspe-alicante/,480,2019-03-28,alicante
http://idealista.com/venta-viviendas/alicante/vinalopo-mitja/area-de-hondon/,149,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/puerto/,49,2019-03-28,alicante
http://idealista.com/venta-viviendas/monforte-del-cid-alicante/,277,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/pueblo-poniente/,413,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/pueblo-levante/,735,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/playa-de-poniente/,656,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/playa-de-levante/,395,2019-03-28,alicante
http://idealista.com/venta-viviendas/benidorm/centro-urbano/,381,2019-03-28,alicante
http://idealista.com/venta-viviendas/alicante/vinalopo-mitja/alguena-la-romana/,68,2019-03-28,alicante
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/almeria/campo-de-tabernas/,137,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/bajo-almanzora/,1160,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/alpujarras/,598,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/valle-de-almanzora/,1309,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/parque-natural-cabo-de-gata-nijar/,819,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/los-velez/,330,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/filabres/,265,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/area-de-almeria/area-de-huercal-de-almeria/,430,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/area-de-almeria/area-de-benahadux/,211,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/poniente/felix-enix/,72,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/poniente/berja-balanegra/,233,2019-03-28,almeria
http://idealista.com/venta-viviendas/vicar-almeria/,671,2019-03-28,almeria
http://idealista.com/venta-viviendas/vera-almeria/,1360,2019-03-28,almeria
http://idealista.com/venta-viviendas/la-mojonera-almeria/,44,2019-03-28,almeria
http://idealista.com/venta-viviendas/dalias-almeria/,72,2019-03-28,almeria
http://idealista.com/venta-viviendas/roquetas-de-mar/roquetas/,1601,2019-03-28,almeria
http://idealista.com/venta-viviendas/roquetas-de-mar/aguadulce/,1085,2019-03-28,almeria
http://idealista.com/venta-viviendas/mojacar-almeria/,515,2019-03-28,almeria
